guid/image/axis,value
d78f61da-03c8-4f39-b843-f3f93be3da2f/0161/x,3.486055777
d78f61da-03c8-4f39-b843-f3f93be3da2f/0161/y,-3.450782998
d78f61da-03c8-4f39-b843-f3f93be3da2f/0161/z,38.13888036
d78f61da-03c8-4f39-b843-f3f93be3da2f/0162/x,4.161133245
d78f61da-03c8-4f39-b843-f3f93be3da2f/0162/y,-3.450782998
d78f61da-03c8-4f39-b843-f3f93be3da2f/0162/z,52.7663641
d78f61da-03c8-4f39-b843-f3f93be3da2f/0163/x,4.991146525
d78f61da-03c8-4f39-b843-f3f93be3da2f/0163/y,-3.36689038
d78f61da-03c8-4f39-b843-f3f93be3da2f/0163/z,71.25907162
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164/x,5.533421868
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164/y,-3.590604027
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164/z,40.32773373
d78f61da-03c8-4f39-b843-f3f93be3da2f/0165/x,2.777777778
d78f61da-03c8-4f39-b843-f3f93be3da2f/0165/y,-4.401565996
d78f61da-03c8-4f39-b843-f3f93be3da2f/0165/z,58.68100185
d78f61da-03c8-4f39-b843-f3f93be3da2f/0166/x,1.162018592
d78f61da-03c8-4f39-b843-f3f93be3da2f/0166/y,-5.072706935
d78f61da-03c8-4f39-b843-f3f93be3da2f/0166/z,77.2474041
d78f61da-03c8-4f39-b843-f3f93be3da2f/0167/x,0.475874281
d78f61da-03c8-4f39-b843-f3f93be3da2f/0167/y,-5.268456376
d78f61da-03c8-4f39-b843-f3f93be3da2f/0167/z,70.57384719
d78f61da-03c8-4f39-b843-f3f93be3da2f/0168/x,0.243470562
d78f61da-03c8-4f39-b843-f3f93be3da2f/0168/y,-5.687919463
d78f61da-03c8-4f39-b843-f3f93be3da2f/0168/z,79.10568221
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169/x,-0.697211155
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169/y,-5.743847875
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169/z,75.49312557
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170/x,-0.553342187
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170/y,-5.827740492
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170/z,75.6905572
d78f61da-03c8-4f39-b843-f3f93be3da2f/0171/x,-0.91854803
d78f61da-03c8-4f39-b843-f3f93be3da2f/0171/y,-5.604026846
d78f61da-03c8-4f39-b843-f3f93be3da2f/0171/z,79.71339474
d78f61da-03c8-4f39-b843-f3f93be3da2f/0172/x,-0.719344843
d78f61da-03c8-4f39-b843-f3f93be3da2f/0172/y,-5.408277405
d78f61da-03c8-4f39-b843-f3f93be3da2f/0172/z,72.02116462
d78f61da-03c8-4f39-b843-f3f93be3da2f/0173/x,-1.195219124
d78f61da-03c8-4f39-b843-f3f93be3da2f/0173/y,-5.520134228
d78f61da-03c8-4f39-b843-f3f93be3da2f/0173/z,79.85160584
d78f61da-03c8-4f39-b843-f3f93be3da2f/0174/x,-1.781761842
d78f61da-03c8-4f39-b843-f3f93be3da2f/0174/y,-5.380313199
d78f61da-03c8-4f39-b843-f3f93be3da2f/0174/z,68.89924852
d78f61da-03c8-4f39-b843-f3f93be3da2f/0175/x,-2.257636122
d78f61da-03c8-4f39-b843-f3f93be3da2f/0175/y,-5.044742729
d78f61da-03c8-4f39-b843-f3f93be3da2f/0175/z,73.90441173
d78f61da-03c8-4f39-b843-f3f93be3da2f/0176/x,-2.36830456
d78f61da-03c8-4f39-b843-f3f93be3da2f/0176/y,-5.212527964
d78f61da-03c8-4f39-b843-f3f93be3da2f/0176/z,69.65039642
d78f61da-03c8-4f39-b843-f3f93be3da2f/0177/x,-2.335104028
d78f61da-03c8-4f39-b843-f3f93be3da2f/0177/y,-5.100671141
d78f61da-03c8-4f39-b843-f3f93be3da2f/0177/z,72.93082376
d78f61da-03c8-4f39-b843-f3f93be3da2f/0178/x,-2.290836653
d78f61da-03c8-4f39-b843-f3f93be3da2f/0178/y,-4.960850112
d78f61da-03c8-4f39-b843-f3f93be3da2f/0178/z,78.08555895
d78f61da-03c8-4f39-b843-f3f93be3da2f/0179/x,-4.515272244
d78f61da-03c8-4f39-b843-f3f93be3da2f/0179/y,-5.604026846
d78f61da-03c8-4f39-b843-f3f93be3da2f/0179/z,76.26436232
d78f61da-03c8-4f39-b843-f3f93be3da2f/0180/x,-2.545374059
d78f61da-03c8-4f39-b843-f3f93be3da2f/0180/y,-5.128635347
d78f61da-03c8-4f39-b843-f3f93be3da2f/0180/z,74.52662086
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181/x,-2.810978309
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181/y,-4.821029083
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181/z,66.95880296
d78f61da-03c8-4f39-b843-f3f93be3da2f/0182/x,-2.954847278
d78f61da-03c8-4f39-b843-f3f93be3da2f/0182/y,-5.156599553
d78f61da-03c8-4f39-b843-f3f93be3da2f/0182/z,72.52058943
d78f61da-03c8-4f39-b843-f3f93be3da2f/0183/x,-3.076582559
d78f61da-03c8-4f39-b843-f3f93be3da2f/0183/y,-4.988814318
d78f61da-03c8-4f39-b843-f3f93be3da2f/0183/z,76.91750892
d78f61da-03c8-4f39-b843-f3f93be3da2f/0184/x,-3.242585215
d78f61da-03c8-4f39-b843-f3f93be3da2f/0184/y,-4.793064877
d78f61da-03c8-4f39-b843-f3f93be3da2f/0184/z,78.82734852
d78f61da-03c8-4f39-b843-f3f93be3da2f/0185/x,-3.320053121
d78f61da-03c8-4f39-b843-f3f93be3da2f/0185/y,-5.072706935
d78f61da-03c8-4f39-b843-f3f93be3da2f/0185/z,75.08560146
d78f61da-03c8-4f39-b843-f3f93be3da2f/0186/x,-24.28065516
d78f61da-03c8-4f39-b843-f3f93be3da2f/0186/y,-27.33221477
d78f61da-03c8-4f39-b843-f3f93be3da2f/0186/z,78.70247195
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187/x,-3.862328464
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187/y,-4.960850112
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187/z,77.48821446
d78f61da-03c8-4f39-b843-f3f93be3da2f/0188/x,-9.871624613
d78f61da-03c8-4f39-b843-f3f93be3da2f/0188/y,-2.975391499
d78f61da-03c8-4f39-b843-f3f93be3da2f/0188/z,65.94001231
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189/x,-11.37671536
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189/y,-3.730425056
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189/z,67.71657484
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/x,-10.90084108
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/y,-4.010067114
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/z,57.44641131
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/x,-10.82337317
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/y,-3.450782998
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/z,47.94133986
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/x,-10.44710049
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/y,-2.751677852
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/z,47.26124314
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/x,-9.340416113
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/y,-12.51118568
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/z,40.52630315
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/x,1.870296591
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/y,-14.88814318
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/z,32.67446947
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/x,3.463922089
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/y,-6.77852349
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/z,34.6550107
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/x,2.434705622
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/y,-7.841163311
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/z,29.68421017
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/x,1.781761842
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/y,-3.282997763
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/z,30.60868831
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/x,0.719344843
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/y,-3.618568233
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/z,31.2071495
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/x,-0.365205843
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/y,-1.101789709
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/z,32.82344243
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/x,-24.28065516
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/y,-27.33221477
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/z,25.43042602
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/x,16.48959717
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/y,-1.185682327
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/z,7.058281194
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/x,8.897742364
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/y,-1.521252796
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/z,7.343150529
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/x,-24.28065516
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/y,-27.33221477
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/z,62.17899856
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/x,1.239486498
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/y,-2.024608501
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/z,69.94401529
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/x,1.980965029
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/y,0.072706935
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/z,23.34225263
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/x,-24.28065516
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/y,-27.33221477
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/z,30.24937298
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/x,16.29039398
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/y,-18.04809843
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/z,31.00003665
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/x,8.875608676
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/y,-17.85234899
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/z,31.8658988
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/x,-0.885347499
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/y,-17.23713647
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/z,65.00217516
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/x,15.70385126
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/y,-17.71252796
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/z,21.31234387
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/x,13.72288623
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/y,-14.60850112
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/z,19.71936783
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/x,11.27711377
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/y,-11.89597315
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/z,17.67564761
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/x,10.2478973
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/y,-11.50447427
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/z,16.0558093
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/x,11.79725542
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/y,-11.42058166
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/z,14.88674482
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/x,12.38379814
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/y,-9.938478747
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/z,13.80345446
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/x,13.14741036
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/y,-6.862416107
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/z,12.56912305
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/x,14.0438247
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/y,-5.995525727
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/z,12.13141894
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/x,17.06507304
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/y,3.903803132
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/z,7.690956492
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/x,-24.28065516
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/y,-27.33221477
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/z,12.84180423
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/x,-23.41744135
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/y,6.308724832
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/z,66.86895551
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/x,-24.28065516
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/y,-27.33221477
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/z,53.65006733
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/x,8.222664896
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/y,0.995525727
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/z,8.902552138
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/x,11.40991589
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/y,4.435123043
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/z,4.111802587
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/x,16.15759185
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/y,3.344519016
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/z,46.96055974
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/x,-23.64984506
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/y,0.352348993
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/z,19.7618967
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/x,-20.97166888
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/y,-0.906040268
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/z,15.47310607
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/x,-19.20097388
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/y,-0.682326622
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/z,14.01253963
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/x,-15.27224436
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/y,-2.416107383
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/z,13.04146382
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/x,0.83001328
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/y,-6.610738255
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/z,13.7632498
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/x,16.96547145
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/y,-14.07718121
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/z,13.00802714
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/x,5.179282869
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/y,-3.17114094
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/z,76.54636203
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/x,15.2833112
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/y,-6.163310962
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/z,46.28263483
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/x,15.21691014
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/y,-5.492170022
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/z,32.06107721
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/x,-12.85967242
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/y,-1.912751678
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/z,52.88641454
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/x,-6.662239929
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/y,-2.16442953
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/z,44.90753415
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/x,-4.703408588
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/y,-2.332214765
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/z,41.6081674
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/x,-5.411686587
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/y,-1.689038031
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/z,27.30168176
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/x,-5.887560868
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/y,-2.416107383
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/z,46.84220756
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/x,-6.96104471
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/y,-2.052572707
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/z,42.89682394
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/x,-8.266932271
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/y,-2.192393736
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/z,41.03064176
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/x,-9.816290394
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/y,-1.101789709
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/z,26.63965894
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/x,-11.87472333
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/y,-0.318791946
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/z,17.74842684
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/x,-18.62549801
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/y,3.736017897
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/z,7.834166469
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/x,-6.451969898
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/y,23.61856823
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/z,3.073890202
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/x,-18.14962373
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/y,-2.024608501
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/z,55.14864294
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/x,-13.95528995
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/y,-1.800894855
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/z,45.58348793
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/x,-8.731739708
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/y,-1.772930649
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/z,41.66523028
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/x,-3.032315184
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/y,-2.5
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/z,41.01053817
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/x,4.282868526
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/y,-3.115212528
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/z,42.10525697
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/x,-19.82071713
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/y,6.196868009
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/z,50.12810155
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/x,-11.23284639
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/y,0.072706935
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/z,42.74355612
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/x,-11.14431164
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/y,-2.5
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/z,30.98403118
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/x,-12.15139442
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/y,-0.011185682
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/z,24.3510515
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/x,-16.37892873
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/y,3.931767338
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/z,10.98658529
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/x,-9.539619301
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/y,-3.199105145
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/z,57.01902909
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/x,-9.24081452
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/y,-2.919463087
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/z,60.74676716
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/x,-8.831341301
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/y,-2.891498881
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/z,59.97521002
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/x,-8.244798583
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/y,-2.527964206
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/z,49.26297585
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/x,-8.034528552
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/y,-2.332214765
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/z,45.6200292
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/x,-8.012394865
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/y,-2.276286353
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/z,37.14881211
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/x,-0.619743249
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/y,0.324384787
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/z,11.12791619
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/x,0.08853475
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/y,-6.191275168
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/z,15.47172509
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/x,-0.099601594
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/y,-3.814317673
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/z,14.44386603
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/x,-0.65294378
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/y,0.743847875
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/z,9.73103336
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/x,-0.564409031
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/y,-1.661073826
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/z,18.77778666
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/x,-0.719344843
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/y,-1.465324385
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/z,15.8952213
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/x,-0.686144312
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/y,-1.465324385
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/z,15.7529562
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/x,-0.630810093
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/y,-1.101789709
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/z,15.20370835
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/x,-0.077467906
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/y,-3.870246085
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/z,20.18871005
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/x,-0.154935812
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/y,-4.177852349
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/z,20.31415882
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/x,-0.531208499
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/y,-1.017897092
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/z,15.37519682
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/x,-0.309871625
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/y,-1.800894855
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/z,15.26986796
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/x,-0.232403718
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/y,-1.549217002
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/z,21.14444767
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/x,-0.022133687
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/y,-6.163310962
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/z,23.05096171
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/x,0.077467906
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/y,-1.63310962
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/z,21.62764441
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/x,-0.1770695
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/y,-1.63310962
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/z,15.86136046
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/x,-0.26560425
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/y,-1.605145414
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/z,20.79144628
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/x,-0.608676405
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/y,-1.521252796
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/z,15.98290486
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/x,-0.608676405
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/y,-2.276286353
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/z,17.35230449
e024982a-233f-45b4-a6ec-505f5b0c2649/0019/x,-0.453740593
e024982a-233f-45b4-a6ec-505f5b0c2649/0019/y,-5.24049217
e024982a-233f-45b4-a6ec-505f5b0c2649/0019/z,19.75902861
e024982a-233f-45b4-a6ec-505f5b0c2649/0020/x,-0.509074812
e024982a-233f-45b4-a6ec-505f5b0c2649/0020/y,-1.493288591
e024982a-233f-45b4-a6ec-505f5b0c2649/0020/z,15.26752492
e024982a-233f-45b4-a6ec-505f5b0c2649/0021/x,-0.486941124
e024982a-233f-45b4-a6ec-505f5b0c2649/0021/y,-1.157718121
e024982a-233f-45b4-a6ec-505f5b0c2649/0021/z,15.51983454
e024982a-233f-45b4-a6ec-505f5b0c2649/0022/x,-0.398406375
e024982a-233f-45b4-a6ec-505f5b0c2649/0022/y,-4.681208054
e024982a-233f-45b4-a6ec-505f5b0c2649/0022/z,22.45697542
e024982a-233f-45b4-a6ec-505f5b0c2649/0023/x,-0.309871625
